Start_Time,ORB_Range,ORB_Mid,ORB_Size_ATR_Ratio,Gap_From_PrevClose,Gap_From_SessionOpen,WickTop_ORB,WickBottom_ORB,ORB_DirectionBias,ORB_VolumeRatio,HighLowSymmetry,ORB_Slope,ORB_StdDev,ORB_MomentumScore,Return_1,Return_3,Return_5,Return_10,ATR_Diff_1,ATR_Diff_5,RSI_0,RSI_Change_5,MACD_Hist_0,MACD_Hist_Change_5,Stoch_K_0,EMA9_Gap,EMA9_Slope,EMA21_Gap,EMA21_Slope,VWAP_Gap,VWAP_Slope,BullishCandleRatio_5,VolumeSpikeScore,PrevDayHigh_Dist,PrevDayLow_Dist,GapUpOrDown,End_Time,Profit,Label
3/18/2024 9:47:00 AM,76.25,19508.38,5.6,15208,15208,10,1.25,1,1.33,1.07,2.5833,11.0188,0.48,0.0004,0.0009,0.0005,0.0013,0.3179,0.3621,70.38,-0.86,12.86,2.45,53.84,15.02,11.11,29.12,11.32,110.15,-98.74,0.4,0.51,15209.5,15133.75,1,3/18/2024 9:49:00 AM,-550.68,0
3/18/2024 10:12:00 AM,76.25,19508.38,5.7,15205.25,15205.25,0.75,2.25,1,0.77,1,2.2,19.0592,0.37,0.0003,0.0007,0.0018,0.0026,-0.4137,-0.7486,67.51,15.93,0.66,4.07,88.16,19.89,22.96,27.63,10.82,87.6,-48.6,0.8,-0.18,15209.5,15134.25,1,3/18/2024 11:07:00 AM,-255.68,0
3/20/2024 9:45:00 AM,72.75,19497.88,6.07,15125.5,15125,1.75,6.25,-1,1.18,-0.09,-4.1667,24.0805,-0.58,-0.0004,-0.0013,-0.001,-0.0025,0.2315,1.0785,27.88,-3.42,-5.41,-6.32,21.58,-20.49,-18.2,-33.48,-12.46,-28.93,5.09,0.2,0.3,15197.25,15126,1,3/20/2024 10:24:00 AM,-485.68,0
3/20/2024 10:37:00 AM,72.75,19497.88,7.53,15134.5,15135,2.5,0.75,-1,1.55,-0.04,-0.4333,11.5999,-1.45,-0.0007,-0.0016,-0.0018,-0.0015,0.5834,0.6551,35.57,-27.68,5.22,-0.05,3.35,-21.66,-9.89,-21.06,-1.26,-20.64,-16.44,0,0.66,15196.25,15123.5,1,3/20/2024 11:05:00 AM,-300.68,0
3/21/2024 9:49:00 AM,53.75,19881.88,3.54,15522.75,15522.75,7,3.25,-1,1.34,-0.21,-1.3333,13.9243,-1.05,-0.0008,-0.0019,-0.0013,-0.0021,0.85,1.6033,37.9,-10.1,3.39,-2.2,18,-24.61,-11.23,-27.6,-3.77,4.02,-29.85,0.4,0.53,15571.75,15518,1,3/21/2024 10:22:00 AM,-615.68,0
3/21/2024 10:31:00 AM,53.75,19881.88,4.07,15520.5,15522.5,3.5,9.25,-1,2.88,-0.39,-1.4667,13.4129,-1.89,-0.0012,-0.0019,-0.0018,-0.0017,1.8873,1.7058,37.02,-19.25,4.03,0.72,26.76,-27.16,-6.65,-26.85,-0.22,-9.03,-28.22,0.6,1.41,15570.25,15516.5,1,3/21/2024 10:38:00 AM,-285.68,0
3/22/2024 9:45:00 AM,30.75,19730.38,2.56,15382,15381.5,0.25,3.25,-1,1.19,-0.23,-1.9333,8.1586,-0.87,-0.0005,-0.0008,-0.0011,-0.0007,0.1519,1.0592,35.94,-12.96,-1.5,-0.92,19.11,-15.22,-8.01,-19.68,-4.18,-38.08,16.75,0.4,0.13,15408.75,15379.5,1,3/22/2024 9:54:00 AM,-485.68,0
3/22/2024 10:03:00 AM,30.75,19730.38,2.95,15404.5,15404.5,5.25,0.25,1,1.97,1.01,2.4167,13.1166,0.38,0.0002,0.0008,0.0004,0.0009,-0.071,-0.43,63.45,4.56,1.64,2.96,77.77,9.97,5.33,15.32,4.2,3.3,4.45,0.4,0.74,15408.25,15377.5,1,3/22/2024 10:16:00 AM,-365.68,0
3/25/2024 9:54:00 AM,66,19647.5,5.51,15339.25,15339.25,0.5,5.75,1,0.54,1,1.0333,20.8163,0.33,0.0002,0.0006,0.0012,0.0029,-0.1322,0.0178,64.38,11.31,-2.53,5.65,74.83,14.75,20.55,20.92,9.35,-12.45,36.2,0.8,-0.24,15343,15278.5,1,3/25/2024 10:22:00 AM,1189.32,1
3/26/2024 10:01:00 AM,44.75,19772.13,4.57,15452.25,15451.75,1,3.5,1,2.45,1.19,1.3833,7.1942,1.4,0.0008,0.0012,0.0014,0.0011,0.6499,0.1605,69.57,19.29,2.58,0.27,85.91,17.64,8.99,22.37,4.7,26.85,1.48,0.8,1.21,15457.5,15412.75,1,3/26/2024 10:12:00 AM,-395.68,0
3/26/2024 10:18:00 AM,44.75,19772.13,4.59,15453.5,15456.5,4,2,1,0.72,1.03,-0.3333,6.8535,0.33,0.0002,0.0001,0.0003,-0.0003,-0.0392,-0.4707,55.18,4.03,3.29,-1.74,44.54,3.33,0.88,4.67,0.98,16.8,-8.22,0.8,0,15455,15410.75,1,3/26/2024 10:28:00 AM,-395.68,0
3/27/2024 9:54:00 AM,84.5,19729.25,7.25,15353,15353,1.75,5.25,-1,1.36,-0.02,-1.0667,7.6709,-0.45,-0.0003,-0.0012,-0.001,-0.0006,0.0459,0.4313,29.64,-9.57,-10.74,1.84,11.66,-13.75,-5.56,-22.84,-6.13,-28.5,7,0.2,0.33,15434,15349.5,1,3/27/2024 10:02:00 AM,1159.32,1
3/28/2024 9:46:00 AM,52.25,19683.13,4.67,15369.5,15369,1.5,6.5,1,1.42,1.1,1.7333,14.3257,0.76,0.0005,0.0006,0.0006,0.0017,0.4086,-0.5212,65.12,7.64,-0.55,3.29,57.67,13.19,10.77,17.53,5.38,23.56,-7.23,0.6,0.87,15372.25,15321.5,1,3/28/2024 10:12:00 AM,-455.68,0
3/28/2024 10:37:00 AM,52.25,19683.13,5.94,15368.25,15368.75,1.25,1.5,1,1.66,1.09,2.1333,8.4284,0.85,0.0004,0.0009,0.0013,0.0013,0.1114,-0.192,63.72,18.44,-2.59,2.52,88.34,14.9,8.54,17.59,3.25,16.53,5.55,0.8,0.32,15371.25,15319,1,3/28/2024 10:42:00 AM,-355.68,0
4/1/2024 10:52:00 AM,122.75,19743.63,9.88,15349,15349,2.75,0.25,-1,1.24,-0.06,-3.4667,9.3753,-0.86,-0.0005,-0.0008,-0.0011,-0.001,0.1016,-0.5742,29.59,-5.47,-13.67,0.13,15.99,-16.61,-10.05,-29.38,-9.92,-77.18,54.43,0.4,0.51,15468,15345.25,1,4/1/2024 12:16:00 PM,-10.68,0
4/2/2024 10:13:00 AM,68.75,19457.38,4.33,15093.25,15094.75,0.75,11,-1,1.79,-0.07,-1.1333,14.2393,-0.82,-0.0007,-0.0012,-0.0011,-0.0023,0.6821,-0.1193,35.98,-8.17,-3.67,-0.86,25.04,-18.59,-14.22,-25.03,-7.25,-117.53,93.53,0.4,0.93,15153.75,15085,1,4/2/2024 10:26:00 AM,-640.68,0
4/2/2024 10:50:00 AM,68.75,19457.38,6.61,15087,15088,3.5,4.25,-1,1.38,-0.01,-0.7333,7.1373,-0.24,-0.0002,-0.0009,-0.0011,-0.0008,-0.0112,-0.0776,39.35,-14.24,0.65,-0.68,16.7,-11.61,-6.88,-13.78,-2.54,-95.85,74.19,0,0.18,15153.25,15085,1,4/2/2024 11:09:00 AM,-155.68,0
4/3/2024 10:01:00 AM,48.75,19459.13,3.59,15132.75,15132.25,9.75,0,1,4.11,1.73,3.9667,13.3506,3.62,0.0025,0.0028,0.0025,0.0026,3.512,2.9944,73.48,20.56,3.02,0.14,65.65,40.74,7.11,47.21,4.16,38.89,5.78,0.2,2.14,15146.5,15097.75,1,4/3/2024 10:16:00 AM,1354.32,1
4/4/2024 9:52:00 AM,40.25,19747.63,3.44,15394.5,15394.5,3.5,1.5,-1,1.46,-0.36,-3.0833,11.2519,-1.58,-0.0009,-0.0008,-0.0008,-0.0012,0.9068,1.0444,34.76,-5.87,-1.18,-2.64,34.69,-18.13,-8.22,-23.64,-5.03,18.68,-39.18,0.4,0.63,15430.75,15390.5,1,4/4/2024 12:02:00 PM,-475.68,0
4/5/2024 9:50:00 AM,79.75,19342.13,4.46,15045.25,15046.25,6,4.5,1,0.9,1.05,3.8167,27.3362,0.2,0.0002,0.0006,0.0008,0.0041,-0.2998,-0.6091,65.8,4.63,6.64,6.62,66.41,16.08,21.38,30.19,14.35,53.25,-34.34,0.6,-0.05,15045,14965.25,1,4/5/2024 10:51:00 AM,1784.32,1
4/8/2024 10:30:00 AM,101.75,19488.13,7.48,15198,15198,1.75,1,1,0.85,1,2,12.7093,0.42,0.0003,0.0003,0.0009,0.002,-0.392,-0.3701,66.24,6.99,5.91,3.3,81.27,13.39,15.26,23.39,10.13,35.88,-15.71,0.6,-0.24,15203.5,15102.25,1,4/8/2024 11:37:00 AM,-550.68,0
4/9/2024 9:51:00 AM,62.25,19573.63,4.21,15212,15213,2.75,4.75,-1,1.69,-0.04,-1.8667,17.7186,-0.63,-0.0004,-0.0019,-0.0026,-0.003,0.1519,1.9067,32.62,-20.97,0.59,-3.35,13.79,-28.45,-20.89,-36.45,-9.26,-3.75,-43.5,0.2,0.45,15267.75,15205.5,1,4/9/2024 10:18:00 AM,-595.68,0
4/9/2024 10:27:00 AM,62.25,19573.63,5.34,15207.5,15211,1,2,-1,1.51,-0.14,-0.3,7.2754,-1.05,-0.0006,-0.0012,-0.0008,-0.0015,0.2769,0.3991,36.25,-11.01,-1.69,0.77,21.15,-14.54,-3.6,-16.97,-1.63,-11.24,-6.68,0.4,0.55,15266.25,15204,1,4/9/2024 10:30:00 AM,1159.32,1
4/10/2024 9:45:00 AM,70.75,19354.13,3.25,15041.5,15041,5.75,5.75,1,0.84,1.01,3.3833,16.9197,0.58,0.0007,0.0013,0.0003,0.0019,0.1887,0.2309,62.5,-1.57,15.1,1.43,59.06,19.44,5.94,34.59,10.03,-3.59,14.59,0.2,0.09,15053.5,14983.75,1,4/10/2024 9:46:00 AM,-875.68,0
4/11/2024 10:12:00 AM,51.25,19448.13,2.97,15086.5,15087.5,4.5,7.25,-1,1.54,-0.22,-2.4833,15.2473,-0.75,-0.0007,-0.0014,-0.001,-0.0009,0.5774,0.6306,37.68,-5.33,-5.72,-2.66,32.37,-17.79,-10.66,-26.88,-7.97,-6.27,-14.81,0.4,0.4,15136.25,15085,1,4/11/2024 10:41:00 AM,-695.68,0
4/12/2024 9:47:00 AM,46,19503.75,3.59,15179.25,15178.75,1.75,4.75,1,1.34,1.07,1.2667,7.9357,1.11,0.0008,0.001,0.0011,0.0011,0.6096,0.4933,64.33,12.62,0.6,1.86,86.86,16.36,7.92,21.03,4.29,-46.74,68.4,0.4,0.35,15189.75,15144.75,1,4/12/2024 10:01:00 AM,-520.68,0
4/12/2024 10:09:00 AM,46,19503.75,2.9,15149,15148,1,1.5,-1,1,-0.15,-3.7667,19.4889,-0.77,-0.0006,-0.0016,-0.0009,-0.0029,-0.0836,0.4641,32.46,-3.1,-2.08,-5.82,14.72,-22.76,-19.18,-33.28,-11,-90.25,69,0.4,-0.04,15189.75,15143.75,1,4/12/2024 10:12:00 AM,-265.68,0
4/15/2024 10:09:00 AM,84.75,19502.88,5.65,15131.25,15131.25,2.75,8.75,-1,2.34,-0.12,-4.75,19.1269,-1.25,-0.001,-0.0024,-0.003,-0.0025,1.1724,2.9185,27.5,-22.48,-2.23,-2.76,9.42,-36.82,-24.88,-46.95,-11.65,-29.51,-32.58,0,0.79,15206.75,15122.5,1,4/15/2024 10:16:00 AM,-10.68,0
4/16/2024 9:47:00 AM,52.75,19060.88,2.95,14698.5,14700.5,3.25,6.5,-1,1.09,-0.04,-1.8167,13.9961,-0.29,-0.0002,-0.0008,-0.0019,-0.0018,-0.2231,1.0708,35.03,-13.21,-6.61,-0.98,17.77,-18.73,-14.22,-28.27,-8.79,-32.83,-0.5,0.4,0.16,14748.25,14698,1,4/16/2024 9:51:00 AM,-720.68,0
4/16/2024 9:58:00 AM,52.75,19060.88,3.2,14749.25,14749.25,3,3.5,1,1.27,1.18,1.7833,19.5317,0.59,0.0005,0.0015,0.0013,0.0035,-0.0165,-1.3596,64.99,10.07,-1.6,5.19,93.3,22.26,16.33,29.39,7.99,31.41,-2.83,0.8,0.32,14749.75,14697,1,4/16/2024 10:02:00 AM,-210.68,0
4/17/2024 9:50:00 AM,47.5,19136.5,3.44,14781.25,14782.25,0,2.25,-1,1.52,-0.16,-1.5,12.1514,-0.94,-0.0007,-0.0016,-0.0014,-0.0016,0.1105,0.3498,34.16,-10.88,-4.25,-1.42,20.2,-21.54,-7.89,-29.34,-5.69,-3.55,-23.54,0.2,0.52,14823.25,14775.75,1,4/17/2024 10:12:00 AM,1374.32,1
4/18/2024 10:36:00 AM,126.75,18815.13,8.33,14537.75,14538.25,4.75,5.75,1,1.84,1.05,2.2833,12.28,0.58,0.0004,0.001,0.001,0.0018,0.3104,-0.5551,68.67,7.57,9.17,1.32,75.23,17.37,13,28.43,9.76,24.33,-1.99,0.8,0.65,14540.5,14413.75,1,4/18/2024 11:51:00 AM,-10.68,0
4/19/2024 9:47:00 AM,69.75,18667.13,3.68,14353,14355,7.75,1.75,1,1.33,1.1,2.0667,22.2834,0.9,0.0009,0.0015,0.0021,0.0034,0.5809,-0.2087,62.68,14.33,-6.41,4.33,73.95,27.79,24.52,31.7,8.52,102.02,-51.36,1,0.29,14363,14295.75,1,4/19/2024 9:49:00 AM,-765.68,0
4/22/2024 9:49:00 AM,43.5,18485.5,2.7,14159.75,14159.75,3,0.5,1,1.89,1.34,1.4167,13.7097,1.58,0.0014,0.0014,0.0027,0.002,0.9914,0.7792,63.46,20.07,-1.09,2.51,77.89,25.8,14.48,30.66,6.19,48.17,-1.17,0.6,0.86,14170.25,14127.25,1,4/22/2024 10:00:00 AM,-650.68,0
4/22/2024 10:02:00 AM,43.5,18485.5,2.9,14158.25,14158.25,4.25,1,1,1.08,1.02,0.6667,12.282,0.78,0.0006,0.0008,-0.0002,-0.0003,0.1555,0.6139,53.15,-1.47,3.95,-2.02,43.93,5.01,-8.86,5.67,-2.42,29.89,-33.55,0.6,0.1,14168.75,14125.75,1,4/22/2024 10:04:00 AM,-255.68,0
4/23/2024 9:46:00 AM,64,18645.5,3.51,14311.5,14311,1.25,0,1,2.94,1.57,6.2667,20.1868,3.63,0.0037,0.0021,0.0039,0.0042,3.9618,5.5345,71.29,16.59,7.06,2.7,51.54,51.71,22.98,64.91,13.24,115.88,-42.55,0.6,1.36,14340.5,14277.5,1,4/23/2024 9:51:00 AM,-735.68,0
4/23/2024 9:53:00 AM,64,18645.5,3.41,14332.5,14333.5,0,1,1,0.53,1.09,2.95,24.165,0.72,0.0007,-0.0001,-0.0011,0.0005,-0.3292,0.528,57,-8.85,13.19,3.2,38.02,4.9,2.25,16.75,8.5,73.26,-92.01,0.4,-0.41,14340,14276,1,4/23/2024 10:31:00 AM,1874.32,1
4/24/2024 9:51:00 AM,73.75,18949.88,5.57,14647.75,14648.75,5.25,4,1,0.82,1.01,2.4333,9.3188,0.21,0.0001,0.0003,0.0008,0.0016,-0.0958,-0.3511,71.77,5.41,15.88,1.15,69.98,9.68,11.85,24.82,12.35,60.31,-47.14,1,-0.02,14649.75,14576,1,4/24/2024 9:55:00 AM,-535.68,0
4/24/2024 10:40:00 AM,73.75,18949.88,5.67,14582.25,14583.25,1.5,2,-1,1.08,-0.04,-1.6833,7.5985,-0.77,-0.0006,-0.0005,-0.0008,-0.0009,0.0375,-0.1297,33.33,-8.81,-4.72,-0.84,40.66,-11.59,-9.39,-17.54,-6.12,-21.31,8.31,0.4,-0.12,14649.25,14575.5,1,4/24/2024 11:09:00 AM,1294.32,1
4/25/2024 9:46:00 AM,65,18540.5,3.44,14234.75,14234.25,3,11.25,1,0.9,1.01,1.6833,19.724,0.13,0.0001,0.0009,0.0016,0.0016,-0.1658,0.9073,61.48,11.33,-3.62,5.32,89.94,18.94,20.62,25.34,8.79,-34.16,69.41,0.8,0.01,14236,14172,1,4/25/2024 9:58:00 AM,-760.68,0
4/26/2024 9:51:00 AM,97,18916.5,4.96,14622.75,14623.75,0.5,7.5,1,1.48,1.18,3.2,17.3435,1.16,0.0012,0.0019,0.0022,0.0031,0.8611,0.9333,66.63,9.16,6.59,3.54,76.17,35.07,19,48.32,12.02,44.29,-0.95,0.6,0.7,14628,14531,1,4/26/2024 11:03:00 AM,1949.32,1
4/30/2024 9:45:00 AM,51.5,19049.5,4.02,14729.25,14728.75,5.5,0.5,1,1.04,1.13,3.0667,15.383,1.27,0.0008,0.0012,0.0019,0.0016,0.7271,1.1112,73.16,16.08,5.3,3.07,65.46,23.16,20.14,33.68,11.56,25.7,16.39,1,0.15,14738.25,14688.25,1,4/30/2024 9:47:00 AM,-515.68,0
4/30/2024 10:02:00 AM,51.5,19049.5,4.13,14731.75,14730.75,2.5,0.75,1,1.86,1.09,1.2833,8.3658,0.9,0.0006,0.0006,0.0008,0.0015,0.1564,-0.1802,64.09,6.68,6.28,0.48,66.78,10.87,8.14,17.47,6.16,22.48,-4.56,0.6,0.65,14738.25,14686.75,1,4/30/2024 10:05:00 AM,-350.68,0
5/1/2024 9:57:00 AM,49,18692.75,3.21,14336,14336.5,6,4,-1,1.2,-0.1,-2.4167,9.9605,-0.67,-0.0006,-0.0015,-0.0016,-0.0018,0.3849,0.5319,36.01,-14.39,-4.09,-0.74,15.09,-16.74,-8.9,-23.23,-5.57,-20.18,-8.32,0.4,0.34,14379.75,14330.75,1,5/1/2024 10:01:00 AM,-615.68,0
5/1/2024 10:01:00 AM,49,18692.75,2.72,14340,14339.5,18.25,13,-1,2.05,-0.31,-2.5333,12.1236,-1.33,-0.0012,-0.0004,-0.0011,-0.0016,2.8651,3.1421,36.04,-4.57,-5.96,-2.35,63.2,-18.62,-12.55,-27.13,-8.68,-29.7,6.11,0.2,0.9,14380.25,14331.25,1,5/1/2024 10:03:00 AM,-465.68,0
5/2/2024 9:49:00 AM,86.5,18759,5.35,14384.5,14385.5,4.5,1,-1,1.1,-0.14,-3.9,11.1654,-1.11,-0.001,-0.0023,-0.0017,-0.0025,0.563,0.5836,30.38,-9.2,-9.46,-0.6,14.22,-27.25,-10.02,-38.72,-8.39,-54.3,18.22,0.4,0.38,14464.75,14378.25,1,5/2/2024 10:09:00 AM,1614.32,1
5/2/2024 10:36:00 AM,86.5,18759,4.94,14379.5,14380.5,0.75,3.5,-1,0.89,-0.15,3.7667,19.6644,-0.86,-0.0008,-0.0003,0.0002,-0.0001,0.1339,-0.6602,57.22,-2.17,7.74,6.53,58.08,0.07,13.27,13.4,12.08,-21.57,23.99,1,0.04,14463.75,14377.25,1,5/2/2024 11:00:00 AM,-705.68,0
5/3/2024 9:46:00 AM,55.75,19146.88,3.59,14835,14834.5,5.75,3.75,1,1.52,1.27,2.6167,16.1263,1.19,0.0009,0.0015,0.0019,0.0026,0.9599,0.7186,75.82,15.08,6.58,2.65,71.06,27.73,20.38,39.38,11.89,122.33,-79.5,1,0.71,14837.75,14783,1,5/3/2024 10:02:00 AM,-625.68,0
5/3/2024 10:21:00 AM,55.75,19146.88,2.49,14791.75,14796.75,6.5,8.5,-1,1.05,-0.14,-2.7833,13.1426,-0.87,-0.001,-0.0017,-0.0012,-0.0019,0.9286,0.2617,37.89,-4.19,-10.71,-2.32,37.99,-18.18,-8.13,-30.56,-9.37,9.4,-30.32,0.4,0.23,14835.75,14780,1,5/3/2024 10:23:00 AM,-295.68,0
5/6/2024 9:52:00 AM,58.75,19271.88,5.91,14956.5,14956.5,2.5,0.25,1,0.81,1.01,1.3167,7.4838,0.83,0.0004,0.0001,0.0007,0.0014,0.0815,0.1,64.17,5.15,7.14,1.34,56.19,8.73,9.18,16.82,7.4,50.98,-36.4,0.6,-0.09,14964.25,14906.5,1,5/6/2024 10:19:00 AM,-405.68,0
5/6/2024 10:26:00 AM,58.75,19271.88,6.69,14966.5,14966.5,3.75,0.5,1,1.02,1.02,0.3833,4.6793,0.23,0.0001,0.0002,0.0007,0.0002,-0.1949,-0.4305,56.42,10.99,0.45,-0.43,65.87,5.14,4.72,5.9,1.69,39.71,-25.29,0.6,0.07,14966.75,14909,1,5/6/2024 11:02:00 AM,-355.68,0
5/7/2024 9:58:00 AM,38.5,19416.5,3.64,15068.75,15068.25,0.75,2,-1,1.1,-0.09,-1.15,10.0829,-1.14,-0.0006,-0.0007,-0.0005,-0.0019,0.3218,-0.1504,37.86,-6.02,0.23,-2.54,46.45,-11.62,-3.99,-14.91,-2.73,-0.91,-8.01,0.8,0.34,15098.75,15060.25,1,5/7/2024 10:15:00 AM,-430.68,0
5/7/2024 10:24:00 AM,38.5,19416.5,3.96,15067,15072,0.75,0.5,-1,0.93,-0.17,-0.35,8.6712,-1.57,-0.0008,-0.0009,-0.0015,-0.0009,0.5211,0.8937,37.27,-27.25,1.74,0.77,28.23,-15.32,-6.85,-15.63,-1.37,-5.6,-23.9,0.2,-0.18,15096.75,15058.25,1,5/7/2024 10:43:00 AM,-330.68,0
5/8/2024 9:46:00 AM,48,19302.25,5.12,14987.5,14987,4.75,2.25,1,1.3,1.02,2,9.4192,0.35,0.0002,0.0005,0.0004,0.0012,0.0673,0.0588,67.58,2.73,6.9,2.22,72.49,8.89,7.44,17.64,7.08,-15.25,24.17,0.6,0.7,14989.25,14942.75,1,5/8/2024 10:01:00 AM,934.32,1
5/9/2024 9:48:00 AM,81.5,19363,7.32,14989.25,14988.75,3,0.75,-1,0.75,-0.02,-4.3167,21.4909,-0.45,-0.0003,-0.0005,-0.0003,-0.0023,-0.1834,-0.1754,18.42,3.38,-14.28,-6,36.96,-14.13,-20.15,-32.88,-17.16,-39.02,30.77,0.4,-0.17,15066.75,14986.25,1,5/9/2024 9:56:00 AM,-450.68,0
5/9/2024 10:39:00 AM,81.5,19363,7.51,15056.5,15057,1,0.75,1,2.07,1.04,3.1,15.1756,1.15,0.0007,0.0012,0.0019,0.0028,0.2614,0.4976,75.65,15.71,5.22,4.11,84.2,24.8,18.73,36.54,11.47,48.64,-13.64,0.6,0.64,15065.75,14984.25,1,5/9/2024 10:48:00 AM,-320.68,0
5/10/2024 9:49:00 AM,74.25,19494.13,7.45,15188.5,15188.5,1,0,1,1.32,1.1,2.95,9.3731,1.33,0.0007,0.001,0.0008,0.0014,0.3682,-0.3206,73.78,4.33,12.86,1.51,74.52,15.53,8.79,28.75,9.97,60.54,-46.88,0.6,0.66,15194.25,15120,1,5/10/2024 10:01:00 AM,-405.68,0
5/10/2024 10:20:00 AM,74.25,19494.13,6.21,15132.75,15137.25,0,5.5,-1,1.89,-0.05,-3.2,15.7051,-1.55,-0.001,-0.0012,-0.0009,-0.002,0.9259,0.3174,27.5,-5.06,-9.77,-3.17,34.5,-19.77,-9.56,-32.6,-9.8,-31.33,11.17,0.4,0.74,15192.25,15118.5,1,5/10/2024 10:56:00 AM,1189.32,1
5/13/2024 9:46:00 AM,70,19501,6.16,15136.5,15136.5,1,4.5,-1,1.07,-0.02,-3.9333,19.2408,-0.77,-0.0004,-0.0004,-0.0006,-0.002,0.2214,0.1854,25.85,-2.25,-9.84,-5.67,42.63,-15.72,-19.35,-30.78,-14.67,-29.98,16.15,0.4,0.36,15198.5,15129,1,5/13/2024 10:00:00 AM,-460.68,0
5/14/2024 9:46:00 AM,52.5,19491.5,4.67,15175.25,15174.75,2.5,2.25,1,1,1.05,2.0167,13.044,0.78,0.0005,0.0004,0.001,0.0016,0.1734,0.1501,68.96,7.49,7.26,2.83,62.85,14.03,14.36,24.26,10.12,43.58,-19.91,0.8,0.2,15180.75,15129.25,1,5/14/2024 9:59:00 AM,-455.68,0
5/14/2024 10:24:00 AM,52.5,19491.5,4.21,15174.5,15179,4.25,3,1,2.3,1.23,1.8667,10.8668,1.32,0.0009,0.0018,0.0021,0.0011,0.8673,0.3569,68.08,25.39,0.16,0.31,94.92,23.84,10.38,27.98,4.06,45.42,-2.42,1,1.13,15178.75,15126.25,1,5/14/2024 10:38:00 AM,-505.68,0
5/15/2024 9:47:00 AM,40.5,19711.5,2.87,15365,15367,6,4.5,-1,0.99,-0.02,-1.2833,10.204,-0.96,-0.0007,-0.001,-0.0015,-0.0013,0.7603,1.2621,39.54,-18.15,1.17,-1.08,31.56,-14.62,-7.28,-17,-2.76,12.04,-39.79,0.4,0.05,15392.75,15354.75,1,5/15/2024 10:09:00 AM,-570.68,0
5/15/2024 10:21:00 AM,40.5,19711.5,3.82,15389.25,15394.25,0.75,2.75,1,0.87,1.01,1.45,7.5129,0.38,0.0002,0.0005,0.001,0.0011,-0.2389,-0.9421,67.9,10.53,6.83,1.84,78.51,10.24,11.18,19.24,8.34,49.84,-32,0.6,-0.14,15392.75,15352.25,1,5/15/2024 11:08:00 AM,1054.32,1
5/16/2024 9:48:00 AM,28,19885.75,3.53,15558.75,15559.75,3.25,0.25,1,0.74,1.01,1.4,6.4579,0.47,0.0002,0.0005,0,0.0004,-0.0528,0.3344,61.35,-2.44,1.69,1.64,72.05,5.51,3.08,9.15,2.76,-4.08,6.17,0.4,-0.08,15562.25,15534.25,1,5/16/2024 10:08:00 AM,-320.68,0
5/16/2024 10:13:00 AM,28,19885.75,3.16,15556,15557.5,1.25,3.5,1,0.8,1.01,-0.2,8.4904,0.68,0.0003,0.0002,0.001,-0.0004,0.1457,0.0294,51.27,20.74,0.14,-2.72,72.02,3.24,-1.19,1.33,-1.74,-3.18,21.93,0.4,-0.1,15561.75,15533.75,1,5/16/2024 10:59:00 AM,879.32,1
5/17/2024 9:50:00 AM,28.5,19853,3.09,15505.25,15505.25,1,4,-1,1.15,-0.03,-0.2333,7.1678,-0.46,-0.0002,-0.0003,-0.0004,-0.0012,0.0016,-0.1773,36.2,-3.52,-5.57,-0.5,37.26,-6.97,-6.08,-12.64,-5.07,-16.95,10.79,0.4,0.25,15530.25,15501.75,1,5/17/2024 10:28:00 AM,-375.68,0
5/17/2024 10:34:00 AM,28.5,19853,3.69,15528,15528,2.75,1,1,1.17,1.1,2.3167,9.9153,0.45,0.0002,0.0003,0.0005,0.0013,-0.0366,-0.2749,70.95,6.15,5,3.14,71.19,8.85,10.23,17.01,7.78,19.41,-8.41,0.6,0.08,15528.75,15500.25,1,5/17/2024 11:02:00 AM,-315.68,0
5/20/2024 9:51:00 AM,75.75,19872.88,8.14,15567.25,15567.25,1.5,0,1,2.22,1.14,1.75,6.9163,1.96,0.0009,0.0009,0.0005,0.0014,0.823,0.9113,74.23,-2.7,12.52,0.41,56.49,16.37,5.4,27.98,8.04,45.92,-32.92,0.4,1.23,15574.25,15499,1,5/20/2024 10:51:00 AM,924.32,1
5/21/2024 9:54:00 AM,36,19895.75,3.49,15575.5,15575.5,1.25,2,1,0.74,1.06,0.9167,8.2903,0.34,0.0002,0.0007,0.0013,0.0003,-0.2744,-0.0832,60.11,16.8,-0.27,0.36,86.39,12.04,7.73,14.5,3.04,-0.48,27.4,0.6,-0.24,15576.75,15540.75,1,5/21/2024 12:17:00 PM,1024.32,1
5/22/2024 9:53:00 AM,37.5,20007.25,4.91,15686.5,15687.5,2.25,1.75,1,1.11,1.05,1.2,9.0257,0.52,0.0002,0.0004,0.0006,0.0016,0.0281,-0.2495,67.04,8.86,2.48,1.53,80.72,9.19,8.39,14.08,5,23.87,-11.37,0.6,0.31,15688.5,15651,1,5/22/2024 10:07:00 AM,-310.68,0
5/22/2024 10:16:00 AM,37.5,20007.25,4.57,15686,15688.5,1.75,1,1,0.97,1.03,0.2833,5.7646,0.3,0.0001,0.0004,0.001,0.0001,-0.2277,0.0358,60.58,19.68,0.69,-0.47,88.73,7.67,5.6,9.35,2.14,20.16,-2.82,0.8,0.07,15687.5,15650,1,5/22/2024 10:23:00 AM,-335.68,0
